Ann?e;Entreprise;Section;Indicateur;Valeur
2024;COVEA;bilan_actifs;Vie UC et index?s ;0
2024;COVEA;bilan_actifs;D?p?ts aupr?s des c?dantes ;1675
2024;COVEA;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;39491
2024;COVEA;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;3179
2024;COVEA;bilan_actifs;Autres cr?ances (hors assurance) ;180323
2024;COVEA;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;COVEA;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;COVEA;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;405083
2024;COVEA;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;10992
2024;COVEA;bilan_actifs;Total de l?actif ;64367180
2024;COVEA;bilan_actifs;Check Total Actif;1
2024;BPCE;bilan_actifs;Check Total Actif;1
2024;CNP;bilan_actifs;Immobilisations incorporelles;0
2024;CNP;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;CNP;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;CNP;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;47964
2024;CNP;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;264021873
2024;CNP;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;864694
2024;CNP;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;10622621
2024;CNP;bilan_actifs;Actions ;20355872
2024;CNP;bilan_actifs;Actions - cot?es ;11777303
2024;CNP;bilan_actifs;Actions - non cot?es ;8578569
2024;CNP;bilan_actifs;Obligations ;166059950
2024;CNP;bilan_actifs;Obligations d?êtat ;80520938
2024;CNP;bilan_actifs;Obligations d?entreprise ;62156871
2024;CNP;bilan_actifs;Titres structur?s ;20071134
2024;CNP;bilan_actifs;Titres garantis ;3311006
2024;CNP;bilan_actifs;Organismes de placement collectif ;65083845
2024;CNP;bilan_actifs;Produits d?riv?s ;957278
2024;CNP;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;77614
2024;CNP;bilan_actifs;Autres investissements;0
2024;CNP;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;57653778
2024;CNP;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;1250528
2024;CNP;bilan_actifs;Avances sur polices;218666
2024;CNP;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;CNP;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;1031862
2024;CNP;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;10326868
2024;CNP;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;234803
2024;CNP;bilan_actifs;Non-vie hors sant?;0
2024;CNP;bilan_actifs;Sant? similaire ? la non-vie ;234803
2024;CNP;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;8252286
2024;CNP;bilan_actifs;Sant? similaire ? la vie ;211615
2024;CNP;bilan_actifs;Vie hors sant?, UC et index?s ;8040670
2024;CNP;bilan_actifs;Vie UC et index?s ;1839779
2024;CNP;bilan_actifs;D?p?ts aupr?s des c?dantes ;650388
2024;CNP;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;1867744
2024;CNP;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;8590
2024;CNP;bilan_actifs;Autres cr?ances (hors assurance) ;6084307
2024;CNP;bilan_actifs;Actions propres auto-d?tenues (directement) ;5218
2024;CNP;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;CNP;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;227826
2024;CNP;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;326932
2024;CNP;bilan_actifs;Total de l?actif ;342472016
2024;CNP;bilan_actifs;Check Total Actif;1
2024;PREDICA;bilan_actifs;Immobilisations incorporelles;0
2024;PREDICA;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;PREDICA;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;PREDICA;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;99
2024;PREDICA;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;245095685
2024;PREDICA;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;8609014
2024;PREDICA;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;21643796
2024;PREDICA;bilan_actifs;Actions ;3538290
2024;PREDICA;bilan_actifs;Actions - cot?es ;3518818
2024;PREDICA;bilan_actifs;Actions - non cot?es ;19471
2024;PREDICA;bilan_actifs;Obligations ;154128459
2024;PREDICA;bilan_actifs;Obligations d?êtat ;63706279
2024;PREDICA;bilan_actifs;Obligations d?entreprise ;88760695
2024;PREDICA;bilan_actifs;Titres structur?s ;1625979
2024;PREDICA;bilan_actifs;Titres garantis ;35506
2024;PREDICA;bilan_actifs;Organismes de placement collectif ;56541769
2024;PREDICA;bilan_actifs;Produits d?riv?s ;633200
2024;PREDICA;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;1156
2024;PREDICA;bilan_actifs;Autres investissements;0
2024;PREDICA;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;72146797
2024;PREDICA;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;608930
2024;PREDICA;bilan_actifs;Avances sur polices;284038
2024;PREDICA;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;PREDICA;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;324892
2024;PREDICA;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;506305
2024;PREDICA;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;46642
2024;PREDICA;bilan_actifs;Non-vie hors sant?;0
2024;PREDICA;bilan_actifs;Sant? similaire ? la non-vie ;46642
2024;PREDICA;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;459663
2024;PREDICA;bilan_actifs;Sant? similaire ? la vie ;418860
2024;PREDICA;bilan_actifs;Vie hors sant?, UC et index?s ;40803
2024;PREDICA;bilan_actifs;Vie UC et index?s ;0
2024;PREDICA;bilan_actifs;D?p?ts aupr?s des c?dantes ;223861
2024;PREDICA;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;136553
2024;PREDICA;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;6507
2024;PREDICA;bilan_actifs;Autres cr?ances (hors assurance) ;358539
2024;PREDICA;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;PREDICA;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;PREDICA;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;270592
2024;PREDICA;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;311405
2024;PREDICA;bilan_actifs;Total de l?actif ;319665273
2024;PREDICA;bilan_actifs;Check Total Actif;1
2024;ACM;bilan_actifs;Immobilisations incorporelles;0
2024;ACM;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;ACM;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;ACM;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;0
2024;ACM;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;90809279
2024;ACM;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;74450
2024;ACM;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;4466509
2024;ACM;bilan_actifs;Actions ;14952224
2024;ACM;bilan_actifs;Actions - cot?es ;11677839
2024;ACM;bilan_actifs;Actions - non cot?es ;3274384
2024;ACM;bilan_actifs;Obligations ;60036822
2024;ACM;bilan_actifs;Obligations d?êtat ;25810211
2024;ACM;bilan_actifs;Obligations d?entreprise ;32336304
2024;ACM;bilan_actifs;Titres structur?s ;1890306
2024;ACM;bilan_actifs;Titres garantis ;0
2024;ACM;bilan_actifs;Organismes de placement collectif ;11278786
2024;ACM;bilan_actifs;Produits d?riv?s ;0
2024;ACM;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;489
2024;ACM;bilan_actifs;Autres investissements;0
2024;ACM;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;18519417
2024;ACM;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;5880406
2024;ACM;bilan_actifs;Avances sur polices;57367
2024;ACM;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;ACM;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;5823039
2024;ACM;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;6835
2024;ACM;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2024;ACM;bilan_actifs;Non-vie hors sant?;0
2024;ACM;bilan_actifs;Sant? similaire ? la non-vie ;0
2024;ACM;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;6835
2024;ACM;bilan_actifs;Sant? similaire ? la vie ;3286
2024;ACM;bilan_actifs;Vie hors sant?, UC et index?s ;3550
2024;ACM;bilan_actifs;Vie UC et index?s ;0
2024;ACM;bilan_actifs;D?p?ts aupr?s des c?dantes ;372852
2024;ACM;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;57497
2024;ACM;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;33954
2024;ACM;bilan_actifs;Autres cr?ances (hors assurance) ;73938
2024;ACM;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;ACM;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;ACM;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;4625
2024;ACM;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;37075
2024;ACM;bilan_actifs;Total de l?actif ;115795879
2024;ACM;bilan_actifs;Check Total Actif;1
2024;SOGECAP;bilan_actifs;Goodwill;0
2024;SOGECAP;bilan_actifs;Frais d?acquisition diff?r?s;0
2024;SOGECAP;bilan_actifs;Immobilisations incorporelles;0
2024;SOGECAP;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;SOGECAP;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;SOGECAP;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;18207
2024;SOGECAP;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;99380848
2024;SOGECAP;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;675787
2024;SOGECAP;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;5180815
2024;SOGECAP;bilan_actifs;Actions ;2090208
2024;SOGECAP;bilan_actifs;Actions - cot?es ;19961
2024;SOGECAP;bilan_actifs;Actions - non cot?es ;2070246
2024;SOGECAP;bilan_actifs;Obligations ;73194977
2024;SOGECAP;bilan_actifs;Obligations d?êtat ;24334806
2024;SOGECAP;bilan_actifs;Obligations d?entreprise ;40319836
2024;SOGECAP;bilan_actifs;Titres structur?s ;8510983
2024;SOGECAP;bilan_actifs;Titres garantis ;29352
2024;SOGECAP;bilan_actifs;Organismes de placement collectif ;17533921
2024;SOGECAP;bilan_actifs;Produits d?riv?s ;696125
2024;SOGECAP;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;9016
2024;SOGECAP;bilan_actifs;Autres investissements;0
2024;SOGECAP;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;39825778
2024;SOGECAP;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;1164487
2024;SOGECAP;bilan_actifs;Avances sur polices;4
2024;SOGECAP;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;1137056
2024;SOGECAP;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;27427
2024;SOGECAP;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;133848
2024;SOGECAP;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2024;SOGECAP;bilan_actifs;Non-vie hors sant?;0
2024;SOGECAP;bilan_actifs;Sant? similaire ? la non-vie ;0
2024;SOGECAP;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;133848
2024;SOGECAP;bilan_actifs;Sant? similaire ? la vie ;69104
2024;SOGECAP;bilan_actifs;Vie hors sant?, UC et index?s ;64744
2024;SOGECAP;bilan_actifs;Vie UC et index?s ;0
2024;SOGECAP;bilan_actifs;D?p?ts aupr?s des c?dantes ;74980
2024;SOGECAP;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;167686
2024;SOGECAP;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;4958
2024;SOGECAP;bilan_actifs;Autres cr?ances (hors assurance) ;630030
2024;SOGECAP;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;SOGECAP;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;SOGECAP;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;325798
2024;SOGECAP;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;5060
2024;SOGECAP;bilan_actifs;Total de l?actif ;141731681
2024;SOGECAP;bilan_actifs;Check Total Actif;1
2024;GG Vie;bilan_actifs;Immobilisations incorporelles;0
2024;GG Vie;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;GG Vie;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;GG Vie;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;50904
2024;GG Vie;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;45617156
2024;GG Vie;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;2790469
2024;GG Vie;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;2307031
2024;GG Vie;bilan_actifs;Actions ;682
2024;GG Vie;bilan_actifs;Actions - cot?es ;631
2024;GG Vie;bilan_actifs;Actions - non cot?es ;51
2024;GG Vie;bilan_actifs;Obligations ;29039321
2024;GG Vie;bilan_actifs;Obligations d?êtat ;17192014
2024;GG Vie;bilan_actifs;Obligations d?entreprise ;11259917
2024;GG Vie;bilan_actifs;Titres structur?s ;587390
2024;GG Vie;bilan_actifs;Titres garantis ;0
2024;GG Vie;bilan_actifs;Organismes de placement collectif ;11300249
2024;GG Vie;bilan_actifs;Produits d?riv?s ;1428
2024;GG Vie;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;172308
2024;GG Vie;bilan_actifs;Autres investissements;5668
2024;GG Vie;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;13872321
2024;GG Vie;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;127206
2024;GG Vie;bilan_actifs;Avances sur polices;17569
2024;GG Vie;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;2149
2024;GG Vie;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;107488
2024;GG Vie;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;309068
2024;GG Vie;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;124013
2024;GG Vie;bilan_actifs;Non-vie hors sant?;0
2024;GG Vie;bilan_actifs;Sant? similaire ? la non-vie ;124013
2024;GG Vie;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;185054
2024;GG Vie;bilan_actifs;Sant? similaire ? la vie ;81997
2024;GG Vie;bilan_actifs;Vie hors sant?, UC et index?s ;103057
2024;GG Vie;bilan_actifs;Vie UC et index?s ;0
2024;GG Vie;bilan_actifs;D?p?ts aupr?s des c?dantes ;6544
2024;GG Vie;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;1287655
2024;GG Vie;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;4735
2024;GG Vie;bilan_actifs;Autres cr?ances (hors assurance) ;1242577
2024;GG Vie;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;GG Vie;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;GG Vie;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;28437
2024;GG Vie;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;910030
2024;GG Vie;bilan_actifs;Total de l?actif ;63456632
2024;GG Vie;bilan_actifs;Check Total Actif;1
2024;ABEILLE VIE;bilan_actifs;Check Total Actif;1
2024;LA MONDIALE;bilan_actifs;Immobilisations incorporelles;0
2024;LA MONDIALE;bilan_actifs;Actifs d?imp?ts diff?r?s;0
2024;LA MONDIALE;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;LA MONDIALE;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;193
2024;LA MONDIALE;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;36886020
2024;LA MONDIALE;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;85803
2024;LA MONDIALE;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;5855545
2024;LA MONDIALE;bilan_actifs;Actions ;1606429
2024;LA MONDIALE;bilan_actifs;Actions - cot?es ;1602939
2024;LA MONDIALE;bilan_actifs;Actions - non cot?es ;3490
2024;LA MONDIALE;bilan_actifs;Obligations ;25653291
2024;LA MONDIALE;bilan_actifs;Obligations d?êtat ;8851252
2024;LA MONDIALE;bilan_actifs;Obligations d?entreprise ;16600913
2024;LA MONDIALE;bilan_actifs;Titres structur?s ;194209
2024;LA MONDIALE;bilan_actifs;Titres garantis ;6916
2024;LA MONDIALE;bilan_actifs;Organismes de placement collectif ;2050240
2024;LA MONDIALE;bilan_actifs;Produits d?riv?s ;165458
2024;LA MONDIALE;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;139
2024;LA MONDIALE;bilan_actifs;Autres investissements;1469114
2024;LA MONDIALE;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;2827447
2024;LA MONDIALE;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;38531
2024;LA MONDIALE;bilan_actifs;Avances sur polices;5860
2024;LA MONDIALE;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;LA MONDIALE;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;32672
2024;LA MONDIALE;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;62738
2024;LA MONDIALE;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;21473
2024;LA MONDIALE;bilan_actifs;Non-vie hors sant?;0
2024;LA MONDIALE;bilan_actifs;Sant? similaire ? la non-vie ;21473
2024;LA MONDIALE;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;37816
2024;LA MONDIALE;bilan_actifs;Sant? similaire ? la vie ;7397
2024;LA MONDIALE;bilan_actifs;Vie hors sant?, UC et index?s ;30419
2024;LA MONDIALE;bilan_actifs;Vie UC et index?s ;3448
2024;LA MONDIALE;bilan_actifs;D?p?ts aupr?s des c?dantes ;0
2024;LA MONDIALE;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;542533
2024;LA MONDIALE;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;3250
2024;LA MONDIALE;bilan_actifs;Autres cr?ances (hors assurance) ;509822
2024;LA MONDIALE;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;LA MONDIALE;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;LA MONDIALE;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;1688002
2024;LA MONDIALE;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;38986
2024;LA MONDIALE;bilan_actifs;Total de l?actif ;42597521
2024;LA MONDIALE;bilan_actifs;Check Total Actif;1
2024;GENERALI VIE;bilan_actifs;Check Total Actif;1
2024;CARAC;bilan_actifs;Goodwill;0
2024;CARAC;bilan_actifs;Frais d?acquisition diff?r?s;0
2024;CARAC;bilan_actifs;Immobilisations incorporelles;0
2024;CARAC;bilan_actifs;Actifs d?imp?ts diff?r?s;18971
2024;CARAC;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;CARAC;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;72616
2024;CARAC;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;10886497
2024;CARAC;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;874043
2024;CARAC;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;203016
2024;CARAC;bilan_actifs;Actions ;282234
2024;CARAC;bilan_actifs;Actions - cot?es ;109885
2024;CARAC;bilan_actifs;Actions - non cot?es ;172349
2024;CARAC;bilan_actifs;Obligations ;7275223
2024;CARAC;bilan_actifs;Obligations d?êtat ;2599501
2024;CARAC;bilan_actifs;Obligations d?entreprise ;4599930
2024;CARAC;bilan_actifs;Titres structur?s ;70640
2024;CARAC;bilan_actifs;Titres garantis ;5152
2024;CARAC;bilan_actifs;Organismes de placement collectif ;2189369
2024;CARAC;bilan_actifs;Produits d?riv?s ;21552
2024;CARAC;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;41061
2024;CARAC;bilan_actifs;Autres investissements;0
2024;CARAC;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;675597
2024;CARAC;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;14723
2024;CARAC;bilan_actifs;Avances sur polices;121
2024;CARAC;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;CARAC;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;14602
2024;CARAC;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;0
2024;CARAC;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2024;CARAC;bilan_actifs;Non-vie hors sant?;0
2024;CARAC;bilan_actifs;Sant? similaire ? la non-vie ;0
2024;CARAC;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;0
2024;CARAC;bilan_actifs;Sant? similaire ? la vie ;0
2024;CARAC;bilan_actifs;Vie hors sant?, UC et index?s ;0
2024;CARAC;bilan_actifs;Vie UC et index?s ;0
2024;CARAC;bilan_actifs;D?p?ts aupr?s des c?dantes ;0
2024;CARAC;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;109588
2024;CARAC;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;0
2024;CARAC;bilan_actifs;Autres cr?ances (hors assurance) ;15026
2024;CARAC;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;CARAC;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;CARAC;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;67972
2024;CARAC;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;0
2024;CARAC;bilan_actifs;Total de l?actif ;11860991
2024;CARAC;bilan_actifs;Check Total Actif;1
2024;ALLIANZ;bilan_actifs;Goodwill;0
2024;ALLIANZ;bilan_actifs;Frais d?acquisition diff?r?s;0
2024;ALLIANZ;bilan_actifs;Immobilisations incorporelles;0
2024;ALLIANZ;bilan_actifs;Actifs d?imp?ts diff?r?s;162571
2024;ALLIANZ;bilan_actifs;Exc?dent du r?gime de retraite;0
2024;ALLIANZ;bilan_actifs;Immobilisations corporelles d?tenues pour usage propre ;269442
2024;ALLIANZ;bilan_actifs;Investissements (autres qu?actifs en repr?sentation de contrats en unit?s de compte et index?s) ;38693609
2024;ALLIANZ;bilan_actifs;Biens immobiliers (autres que d?tenus pour usage propre) ;898744
2024;ALLIANZ;bilan_actifs;D?tentions dans des entreprises li?es, y compris participations ;5213260
2024;ALLIANZ;bilan_actifs;Actions ;160668
2024;ALLIANZ;bilan_actifs;Actions - cot?es ;157643
2024;ALLIANZ;bilan_actifs;Actions - non cot?es ;3025
2024;ALLIANZ;bilan_actifs;Obligations ;24146957
2024;ALLIANZ;bilan_actifs;Obligations d?êtat ;11261536
2024;ALLIANZ;bilan_actifs;Obligations d?entreprise ;12882045
2024;ALLIANZ;bilan_actifs;Titres structur?s ;0
2024;ALLIANZ;bilan_actifs;Titres garantis ;3376
2024;ALLIANZ;bilan_actifs;Organismes de placement collectif ;8256077
2024;ALLIANZ;bilan_actifs;Produits d?riv?s ;16823
2024;ALLIANZ;bilan_actifs;D?p?ts autres que les ?quivalents de tr?sorerie ;1079
2024;ALLIANZ;bilan_actifs;Autres investissements;0
2024;ALLIANZ;bilan_actifs;Actifs en repr?sentation de contrats en unit?s de compte et index?s ;17035273
2024;ALLIANZ;bilan_actifs;Pr?ts et pr?ts hypoth?caires ;2500576
2024;ALLIANZ;bilan_actifs;Avances sur polices;181341
2024;ALLIANZ;bilan_actifs;Pr?ts et pr?ts hypoth?caires aux particuliers;0
2024;ALLIANZ;bilan_actifs;Autres pr?ts et pr?ts hypoth?caires ;2319235
2024;ALLIANZ;bilan_actifs;Montants recouvrables au titre des contrats de r?assurance ;275064
2024;ALLIANZ;bilan_actifs;Non-vie et sant? similaire ? la non-vie ;0
2024;ALLIANZ;bilan_actifs;Non-vie hors sant?;0
2024;ALLIANZ;bilan_actifs;Sant? similaire ? la non-vie ;0
2024;ALLIANZ;bilan_actifs;Vie et sant? similaire ? la vie, hors sant?, UC et index?s ;275064
2024;ALLIANZ;bilan_actifs;Sant? similaire ? la vie ;263256
2024;ALLIANZ;bilan_actifs;Vie hors sant?, UC et index?s ;11809
2024;ALLIANZ;bilan_actifs;Vie UC et index?s ;0
2024;ALLIANZ;bilan_actifs;D?p?ts aupr?s des c?dantes ;394769
2024;ALLIANZ;bilan_actifs;Cr?ances n?es d?op?rations d?assurance et montants ? recevoir d?interm?diaires ;1239030
2024;ALLIANZ;bilan_actifs;Cr?ances n?es d'op?rations de r?assurance;30603
2024;ALLIANZ;bilan_actifs;Autres cr?ances (hors assurance) ;784333
2024;ALLIANZ;bilan_actifs;Actions propres auto-d?tenues (directement) ;0
2024;ALLIANZ;bilan_actifs;êl?ments de fonds propres ou fonds initial appel?(s), mais non encore pay?(s);0
2024;ALLIANZ;bilan_actifs;Tr?sorerie et ?quivalent tr?sorerie;711360
2024;ALLIANZ;bilan_actifs;Autres actifs non mentionn?s dans les postes ci-dessus ;2428
2024;ALLIANZ;bilan_actifs;Total de l?actif ;62099059
2024;ALLIANZ;bilan_actifs;Check Total Actif;1
2024;AXA;bilan_passifs;Provisions techniques non-vie ;9077252
2024;AXA;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;AXA;bilan_passifs;Meilleure estimation;0
2024;AXA;bilan_passifs;Marge de risque;0
2024;AXA;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;9077252
2024;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;AXA;bilan_passifs;Meilleure estimation ;8927531
2024;AXA;bilan_passifs;Marge de risque ;149721
2024;AXA;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;92152264
2024;AXA;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;5202461
2024;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;AXA;bilan_passifs;Meilleure estimation ;5018178
2024;AXA;bilan_passifs;Marge de risque ;184283
